movieId,id
78574,39013
101864,75612
5686,16646
1747,586
203745,459670
275161,889699
219444,531876
196889,450465
116951,244001
8641,8699
197201,445629
252662,646207
288269,884605
7156,12698
34319,1635
724,9100
4378,11826
53953,3021
197885,512263
58803,8065
112399,169607
101070,129112
8914,14337
133155,13459
271194,833425
242150,315620
122896,166426
183817,452187
27802,11647
218525,581392
135444,85739
188505,435577
4033,11973
7373,1487
254484,730840
55167,13754
259265,716612
26947,2061
289169,457332
199964,509364
142999,360784
275917,843847
1844,267
232131,634528
106471,41498
285109,605886
194396,438799
290081,1110358
84116,47909
116893,206563
203619,610120
48082,300
272039,921655
277552,755566
290087,862557
191479,446894
69640,11322
49396,2179
8808,11130
136353,12902
55276,4566
93404,74406
67997,19833
7263,14292
143476,352208
205048,535292
188189,424781
223570,573730
200354,500682
44929,4441
174909,399170
130506,118412
201368,459992
197691,567860
188797,455980
193243,523777
46948,9297
201811,515195
92694,51999
196491,527729
229449,317182
169220,429191
167850,374205
27627,26955
117364,263614
212945,613090
127164,318044
171879,401698
1589,2142
2580,9430
88405,50544
112066,100271
57528,7555
141866,313922
1777,11003
169520,50253
108981,249397
176929,440021
87194,59468
74789,12155
141676,16366
231235,755339
170961,400136
244276,205081
194,10149
142210,338729
136341,16390
168090,362584
52458,8271
160474,360606
189475,426613
51167,13393
7460,883
284937,1071806
198865,524288
104908,91586
5613,1958
195533,428836
177237,369192
84601,48138
179511,337556
180091,436931
1518,2163
74416,24469
180965,340270
183671,467062
107953,126963
289297,724209
228007,721656
138104,323027
253618,379686
94469,66125
220362,634544
187531,520594
213127,658760
241598,778730
2316,6435
211025,499631
80939,45094
250858,281979
2599,9451
202099,581997
266786,765245
6620,2771
2424,9489
5617,11013
136351,12903
200630,458253
229125,653756
286789,878361
199866,558144
99112,75780
33145,8976
288529,635910
114342,265189
140247,328425
275461,484747
169034,394269
268732,646385
6548,8961
196487,487672
33004,7453
194602,532753
34811,11328
288001,955555
70637,31216
6619,14926
44719,53961
61323,4944
166494,363093
40412,12877
39381,16608
280672,615173
259575,855823
177819,440596
111384,188166
235813,571391
93840,22970
254450,845222
267500,698201
148667,367735
126482,302429
5009,8489
109846,82703
128838,201085
202934,484641
278208,676701
45880,1887
263047,793998
254514,676547
275841,736732
104863,212716
204318,400090
170403,353070
202103,505948
162596,317557
54995,1992
285897,740441
89470,39538
145384,254201
4865,768
7034,11634
8972,2059
252370,373558
71619,11156
198101,479226
144206,329819
71264,22794
257581,745881
58105,8204
199626,528949
191489,458594
134563,231176
199103,529414
8581,3293
33683,10226
8604,2330
1754,9411
5953,25838
113705,221902
97936,96724
117545,170522
274195,507086
170357,444705
276167,831223
207874,582873
88267,51162
173291,339964
43560,11283
276223,759054
47725,11227
168012,360365
177241,335360
194348,401847
71464,12573
24,12665
52975,2976
139747,283350
229483,661914
108879,177888
197277,528644
6936,10719
102303,48254
279182,882598
202880,535356
112818,238636
118894,32916
197877,565716
85213,56831
214014,50723
5013,5279
288905,978870
206649,592807
206741,572164
6820,9871
157338,316152
33646,9291
63808,8841
232825,576920
244120,728754
27846,11420
95088,84332
195849,472734
273129,818397
44761,9270
53972,1571
5945,2755
253138,591273
71450,22074
117871,256917
172107,241863
130402,31347
91414,51052
60408,8265
148671,246355
96020,76696
207347,589982
103042,49521
192357,454652
87304,55347
47200,1948
118532,38366
187523,475094
3409,9532
104,9614
271232,338953
257281,591538
70293,24803
290643,820525
173197,401246
100344,110398
160018,366564
278236,663712
40278,25
148108,292177
286901,298618
59501,2454
1639,2255
41863,8053
5073,11447
8917,3989
5072,9606
93570,59421
286569,555285
288571,565770
109781,128246
187505,400579
176365,370663
1615,9433
6765,10934
177737,432836
103539,157386
95105,80321
216525,604605
234837,621949
275177,851303
58107,8328
190939,484247
89356,67884
59018,12473
31433,6961
290383,968051
187815,493099
72741,26171
215163,592279
1801,9313
78349,29917
1049,10586
213638,606952
267670,754067
65810,14410
27700,11197
196073,538858
86408,48415
5377,245
5812,10712
278632,744276
78218,38199
265534,890825
47404,21712
187501,443463
190507,348657
179977,423646
217073,637663
61024,10189
74948,25941
187595,348350
8464,9372
286201,931102
257575,583833
246142,709629
58154,12184
65193,13971
112,33542
212227,622951
117867,252178
1042,9591
89804,10316
242236,660637
32497,47002
184937,450489
59126,13007
284793,1067282
207371,29826
46972,1593
136349,13355
277088,925102
129313,179150
180129,365045
192365,13345
1923,544
223005,594328
2496,11622
120807,86705
276885,619803
76054,36970
121366,234567
5378,1894
34323,1696
188217,502897
287397,717930
1147,10548
2952,8052
2706,2105
190077,418472
832,3595
282541,975120
206893,519141
68959,14003
207796,514921
164200,332210
3007,14242
178335,401898
5219,1576
292469,961268
54736,4349
193851,500006
127212,308032
31702,8340
53000,1562
7306,14430
67508,6968
67665,18094
94864,70981
97057,70667
115875,77887
4640,327
70769,15775
132648,269258
194474,21835
279088,916192
187245,433694
5026,6312
275191,973164
120468,130925
59995,14748
219003,684700
184239,381719
95558,84175
233031,738362
139423,336845
98985,37653
157361,373072
136906,303483
127114,249688
40955,1420
262129,749004
133135,285733
196693,298115
279386,1007401
263403,672208
251606,522931
207229,620725
39446,215
2826,1911
169204,379019
51091,7874
255123,785539
138494,35554
66200,10362
207203,587301
136357,67900
196891,280217
8645,436
278080,629176
180619,96714
180,2293
180033,449749
175199,396422
97168,90125
167644,370964
213892,514847
89039,55420
97832,82684
205447,553839
1406,1802
116859,188538
162418,348668
279094,877957
146662,91417
54787,11835
210873,514207
50514,3549
116219,25475
4448,11371
193587,483455
2628,1893
58347,7985
62374,12113
292349,974931
213143,435601
171957,167313
253250,662237
69394,33409
121231,270303
215231,547258
254338,644089
206024,582881
85777,16140
259751,766798
176355,290512
233079,752939
51545,11330
43376,2117
32452,16198
193185,532908
7285,11023
279560,830784
53161,5488
81020,19597
199738,18861
106002,80274
136331,13354
86880,1865
213565,558582
114552,170687
48501,27275
288973,1149947
116161,87492
235319,492008
562,11446
291511,801112
170411,444706
271631,739993
239484,630004
176921,437109
181279,457601
258565,776797
2763,913
146305,65592
127857,119193
179301,438740
140816,308084
280082,854239
89087,62835
213680,105203
283861,1015606
50158,1931
85412,46146
151781,18874
161127,325789
134204,269494
3752,2123
27843,12086
5364,2251
45081,588
78088,26388
193906,449992
202187,508791
212585,581791
38388,9763
203934,539892
84407,43920
132335,270400
136020,206647
333,11381
86347,30969
42738,834
218991,618354
170293,20760
200256,329996
64229,14299
200326,526050
275157,758330
55098,7913
87869,51540
66203,10184
61018,41245
225970,614560
2890,6415
55094,6973
40574,10060
1060,10218
7347,1586
73513,15774
1635,68924
103372,136795
166312,402693
253310,472027
165141,136799
109968,134350
178613,16275
226206,618353
3179,10397
8984,163
1544,330
81782,44048
49793,11170
1881,18937
251520,618851
195095,517331
31685,8488
237942,585257
187577,291984
109802,73624
133165,13285
998,9400
60333,12172
91094,64328
37736,257
56715,13198
100383,109421
221488,568467
257387,660942
245452,787428
159970,391757
136345,24615
204558,465003
35828,31977
27455,36243
5015,1365
229397,643882
210863,448119
89753,49517
205327,504562
44613,12763
161966,337674
184445,468202
251224,671295
187231,489931
91335,28118
8971,4251
279392,846433
133149,91342
285607,938567
165699,423204
184383,437103
79224,38575
269226,656663
136249,21956
113862,241848
158813,241259
168254,293167
273857,671318
286355,798286
45431,7518
101739,109428
214570,608317
184999,454619
121316,242452
5632,4107
110134,204668
142442,322125
91886,62837
118880,252171
1046,10938
178907,475946
86884,63831
162738,340485
2673,24858
72489,22832
266278,760336
27674,9282
112689,211052
95939,103747
187031,351286
193297,533592
286841,1102776
104097,201676
81158,39312
50005,1494
88108,59860
4880,11457
207888,578189
55272,2001
86190,50456
289927,921452
142813,298582
289093,856289
200412,26662
159853,58522
189071,369523
195671,499556
103279,127373
139493,238923
2006,9342
164899,408508
290149,612304
8361,435
8951,11109
194861,514575
203757,493899
1117,36998
113829,242090
55274,4517
291815,893723
139655,284303
42004,546
79720,44629
194004,424139
7139,10511
175809,390062
58964,13312
1912,1389
134021,259954
5254,36586
146198,325690
67620,14637
175667,414453
81257,44716
281364,518896
113250,252822
164204,374671
187583,463088
188833,297725
1517,816
101741,68727
224943,601666
204584,373226
266008,874299
291693,970348
94323,67660
2596,6396
7317,9352
94777,41154
171227,425134
277794,805327
91134,75900
263973,644495
83219,15302
59260,10886
1111,9305
5528,9357
37720,8643
136355,119321
172365,317925
51357,12554
150238,271954
203904,534259
49130,9726
290407,820609
164546,402529
117913,284995
277262,760161
34532,9913
1918,944
69134,17609
198831,505706
194048,451499
106163,187022
174395,406994
108825,157841
243208,638597
107958,153158
276345,759175
279710,777245
254464,579741
181075,450322
168344,274857
91976,75174
100060,77117
114184,244506
174535,22643
3784,4244
142507,245698
205857,491283
104457,83899
239254,423333
168334,369778
207189,481084
280236,632856
31148,20719
188183,520736
47634,7291
207027,630656
128671,265228
281800,696157
8643,11247
134680,320006
276511,864370
282753,717980
110553,102382
138458,57112
148369,336882
1569,8874
38538,15058
213900,539617
108787,184352
34271,10476
136251,203696
54276,3638
107130,210024
90624,45610
171467,363579
136363,81900
74750,10664
256765,588921
113378,227156
148932,359983
194911,427033
280906,338958
183339,464593
192285,438146
151597,300792
222234,373879
142456,330764
105954,152747
155659,315664
166721,332979
103639,206324
122924,246655
287165,1058699
106072,76338
252180,635731
208747,511322
197597,564147
64499,8881
5387,1957
266820,673309
248018,161803
203224,499701
91844,14163
6003,4912
288979,945729
234257,567797
189461,453127
176295,427564
46062,10947
197343,522681
221256,614587
139831,283317
101088,86825
46335,9615
140928,274479
212573,590854
8937,13416
5379,4012
183421,401981
261839,617762
171939,360404
6385,1088
272211,763285
165337,402298
277790,788734
111778,203819
133219,44683
34048,74
206272,517116
236995,776527
60072,8909
71106,22494
139634,339065
3003,8056
1459,66
221390,523977
98797,88284
171253,403431
157569,394374
8836,11208
268888,845875
59103,1729
144664,233639
63859,13053
101079,71325
6593,10330
135875,247645
217959,606679
248012,811367
185545,418879
5873,17187
49824,1125
271134,814340
170891,44249
59725,4564
34246,14646
235799,599281
170775,283591
186071,172106
100745,50275
79006,76180
266630,811634
245902,578701
63853,6972
86014,60307
8117,250
87004,57276
6188,11635
208110,422803
160876,364051
2841,11601
58301,8461
5668,10994
71518,22798
55555,2014
227002,596161
216302,571785
235225,741074
160145,323372
33903,276
275483,957457
212383,283984
50442,7457
58376,13016
259871,631132
220380,559907
151759,333377
103253,68724
242062,795811
161354,382322
8371,2789
142534,290382
241942,37221
89535,73532
80398,37645
167546,334524
97870,113947
186393,459073
185761,408355
62999,10527
131092,21385
59016,1266
6383,584
133125,13284
82527,46829
201723,388284
103883,136400
71688,11807
96567,83686
62912,11887
6954,11042
100843,130739
3155,1439
60756,12133
106204,123377
136335,20410
142450,212162
200418,21422
203298,523536
285865,816904
288897,1076487
275683,14399
247464,390635
149606,362045
632,38884
286905,335977
1590,8413
101,13685
5955,13435
736,664
3911,13785
289637,1072371
174549,461615
116817,244403
251740,832199
58306,12246
269208,760099
251922,581726
4025,1493
177913,432087
197179,412656
117851,270946
281082,668482
5465,16664
6932,13537
50912,2266
223826,616251
183197,488223
198781,554600
120311,244049
128695,248933
127178,283235
89047,44835
213694,15403
253976,579047
192319,493551
223572,526429
5628,2110
176249,404604
69995,8937
694,20762
3010,11489
228157,583903
110750,236751
242942,632357
86911,45243
97692,97690
133802,223485
94969,82825
204294,566222
103810,146216
192109,489985
194012,548066
206385,612368
71135,19898
171751,19625
186533,425373
58554,28205
292,6950
70334,18126
141946,318279
189863,454693
77837,36950
213585,529485
81059,53486
207375,268690
173935,433945
284195,800787
164727,245473
108514,185008
59753,31512
280992,736526
287213,552688
82461,20526
275171,934761
261799,335209
172547,324852
131433,140212
5607,19460
39307,12920
176345,19576
56167,8079
6948,21525
186587,427641
192209,513347
106839,192136
166015,393764
271136,913823
44788,16070
63276,14943
261883,703771
257415,664031
136309,302960
143647,359305
71129,17445
986,11076
262853,818350
269596,774825
8019,12205
173369,398181
133137,57737
5833,11880
133897,283704
90343,68817
88835,67675
110453,200505
1597,8834
205082,472983
4237,44379
144398,214910
164107,381028
212014,601169
196117,466532
198795,239459
81383,41211
139525,317952
229037,615667
79242,39781
151777,300673
212373,500840
7149,6964
1806,36568
4994,11086
276403,778855
58111,14073
6668,12276
83424,14070
273525,654739
118173,20077
27772,11838
177939,430214
184015,433310
81786,48303
115879,82424
276911,551271
135502,223706
249122,471498
94126,63310
114601,239678
104881,164457
3615,10567
73587,31175
163959,339419
46967,512
92643,78480
193801,456611
196021,416194
215567,491926
166940,352490
7151,3635
27050,344
101971,37757
164959,377897
95309,88005
257637,597891
102720,116711
202101,513045
267292,657644
181235,439058
228863,592984
251726,616651
172699,438446
263149,820722
86593,57586
159445,363103
109425,24589
4371,16161
86377,24447
136343,30074
214806,574093
3861,10393
291715,866463
201993,597088
2560,10212
134555,250235
199337,489763
70206,21407
114678,254375
6380,2260
180737,483104
105211,209263
3746,31023
85020,27582
176,9071
2337,1808
74508,13949
257589,588182
263875,811592
5516,6173
37475,1947
82463,44009
205809,537055
138944,120475
242404,642121
174017,339987
127234,103758
107563,79113
4757,12508
1840,9469
85394,59490
67087,16538
131248,10010
1920,11551
96969,101731
118898,241239
43556,13275
40826,1833
111360,240832
285833,814776
94985,80389
186125,409122
142536,295964
2428,9276
61123,13649
168712,341174
112512,64246
44709,13751
72514,20093
81156,16290
2881,10398
3799,12599
112316,209451
93272,73723
143271,314402
34148,1553
1717,4233
86833,55721
199992,567646
62,2054
131980,242575
196233,447743
5941,13497
252212,672741
96302,79224
110655,172385
171941,212470
212967,581387
8783,6947
243858,682254
33801,15767
164369,408537
143387,353616
257705,628704
141538,291549
164367,375366
3317,11004
45221,10115
209209,73245
30820,9692
116907,250657
5794,14626
119218,120605
165421,366696
74791,40623
86628,51209
116742,20342
77316,21345
207612,627070
328,9059
204268,522938
70183,20943
800,26748
129739,298040
34162,9522
5508,2750
288669,614479
212971,653664
161580,376659
199307,471506
106243,12636
165239,412924
104590,33196
1361,17204
2585,1414
185031,399360
170729,449674
161594,390734
259943,680531
99047,116979
284167,722149
155064,301365
991,1770
85129,51200
240634,611698
65682,12437
6299,11516
95567,98548
204496,542417
159755,341012
195161,400650
156369,380808
177587,421447
202393,513576
8807,11282
195129,48175
97059,101267
244502,797394
3285,1907
58299,12222
141408,273477
261271,618162
98203,50620
258575,846867
168962,415358
143275,361931
58998,9870
280352,587092
653,8840
202533,591278
198265,535167
148280,341744
36373,37185
93420,68450
39427,8066
163140,63700
164729,325189
163955,354859
270858,892153
276015,833339
257251,619297
279814,826769
149508,92499
84844,20993
158300,40713
199968,574436
136018,261023
75983,16436
224220,551804
190947,457136
31435,31165
226698,458576
109864,177494
303,12106
292139,1172676
179925,400728
139415,282984
196191,487476
211650,635744
164941,379779
33649,19316
206451,530723
830,2925
101106,157117
269426,862965
192997,517839
182415,56020
277408,760741
189567,511785
182993,427008
68932,17332
190339,456154
212587,581600
133163,16962
27,9263
239474,594530
99007,82654
2333,3033
117127,17893
160656,353571
185977,467632
162350,333484
187025,42360
31660,8953
6552,3472
148166,339751
93422,79108
80862,42296
168884,345009
211225,413518
272005,778810
52,11448
31123,7229
236215,50337
82041,46420
270580,927855
132991,265851
277890,1003180
195473,501633
270400,615904
253620,585216
167982,409502
184365,392536
125970,27850
98585,112336
258001,805627
227016,605255
281060,799375
84189,43947
4644,552
112381,215042
53788,13807
140811,28460
116724,84111
225565,604578
184807,447856
171265,450945
3974,24100
95441,72105
26939,8214
204610,585077
98198,135718
33154,13020
140196,192911
31952,5204
52722,559
30850,11162
283069,915931
101262,81250
1047,11412
2694,9032
202435,517148
89472,61667
168722,401513
120897,56804
141938,72720
193013,463858
5380,9026
194556,489430
92507,59961
168418,295693
253332,424277
54648,5174
115881,98622
32031,9928
197549,428099
183423,455008
279452,634429
99636,118628
263045,668408
193853,452910
661,10539
268730,836009
173627,8366
258469,317190
71466,28053
203244,486131
207678,499537
162604,369883
159193,339397
158035,245917
195251,555850
117194,227735
263571,785538
186541,434714
182557,457840
215321,647498
83525,45284
183455,484862
209563,540158
147597,268092
91823,50393
275311,936074
270526,752623
47999,1776
103339,117251
270180,627087
67788,20048
101880,171337
232361,727306
224641,506281
136361,151535
183915,471474
265010,718633
290091,762430
213137,550738
206208,625128
53460,9408
85881,55725
218679,653610
3298,14181
27716,4972
223003,591322
110591,157547
170809,440642
170799,284457
116799,171274
203208,417384
42728,9044
40015,32117
3456,17078
288347,970284
269786,926676
85401,45132
188305,443009
193677,518671
2976,8649
4454,36107
6197,9613
1680,10215
276433,988046
81182,50475
164280,325385
231341,714194
33880,1382
202495,534490
251738,763329
112473,50032
205841,539651
2310,9821
158070,35114
117849,25518
190739,426865
3355,622
169864,395992
193783,535845
106144,194101
1608,9772
171945,324963
47423,7859
136485,42979
203160,522039
5446,9555
106195,162215
213604,547565
94405,72387
118930,308571
100882,170657
183417,436391
286833,1016121
90576,63492
86295,41446
275139,862855
149570,50542
209479,621191
222869,671583
277011,974691
167376,381707
92439,64678
51927,14001
114078,287590
254238,454527
278064,601796
182825,446791
244686,699102
168040,76535
220600,452406
3745,7450
231147,662546
133173,18198
127298,110390
264880,670981
269154,790142
126072,38580
114795,49017
133157,255718
195745,475132
206931,542921
218803,618363
1792,11808
164163,21481
214510,50472
133153,168903
290393,872906
4389,17612
151731,340357
193451,426249
55250,13680
149144,282069
2587,6522
4815,11313
190305,448776
291519,495151
6957,10147
1620,9437
91902,78182
91681,52274
162602,346685
33124,9393
96664,77461
201867,485166
48322,12094
134519,264525
55267,7211
44828,9035
4744,8922
103107,159014
216821,546728
185957,355196
259919,682587
267346,598331
196039,532444
152067,376869
1719,10217
107916,245775
198157,475303
5299,8346
79073,37659
290631,792293
5515,34070
113207,239566
207856,583794
200840,560527
283231,1063453
100272,127864
254072,645689
87192,59678
210853,557940
173913,360737
182715,300668
62081,13027
56333,8272
6041,9045
167870,416211
174423,461955
1892,1965
175469,54551
194400,401469
27178,3716
135258,33871
205054,540901
178339,42190
151,11780
183227,494368
118466,252511
3289,36210
106109,133200
208661,487491
202271,555561
2359,10162
198141,441282
215911,664416
64650,14072
64701,8276
157757,125521
131168,254578
72178,14968
183891,483306
3755,2133
58351,7343
44937,11490
103772,76170
160640,78192
217356,93013
102088,44865
6553,35265
2624,17962
242360,784047
3129,9684
117318,20789
194312,458342
247722,80797
145096,361380
200042,500860
43983,18747
215949,541611
47084,1986
196081,492452
181267,435126
190509,517991
131270,290864
187229,417670
82169,10140
4903,1999
195295,438674
165831,253980
4018,3981
285601,881164
62115,25126
286815,925263
169792,317560
250032,629028
179247,467938
2539,9535
54281,8669
132971,282983
136620,39057
67907,31132
183597,338768
170611,38577
3717,9679
188649,17358
142969,320736
171951,166747
272405,593660
187465,448491
68952,16871
206393,553600
1399,9819
95971,8736
165641,353728
193567,255413
162624,381418
252320,116440
45666,9353
242234,797838
65142,17845
184011,451751
168330,425591
195669,554152
65225,13180
55080,4413
104312,123553
68536,30416
117549,297608
283223,594767
203571,574088
184353,396774
173941,341013
95761,73567
135288,280996
159447,301804
67534,13161
74795,22972
27787,22537
96252,84383
154890,48617
5959,11022
236057,652962
131920,228108
135887,211672
113225,229297
180367,347866
89582,68341
179589,334354
74946,34016
217144,614292
71745,16523
106762,51859
102941,74513
4056,5955
289967,1143319
6571,54580
68941,18405
269666,817648
228855,667869
199688,229407
194628,497106
273277,587412
233203,24362
193637,537681
193175,407436
46347,20604
216275,135531
27744,29987
132496,256924
182637,24358
241,21183
57353,13195
275173,504827
89369,55720
129514,13643
127098,321594
1665,1281
116899,17234
131080,16119
5109,16690
136365,210769
62799,14325
132434,52333
263415,855400
114007,204922
287115,1058647
170635,32536
152037,348089
190963,474331
52806,37933
14,10858
94769,97038
91548,66150
162730,331583
94896,92591
31687,13682
171457,426166
5526,8653
3978,4958
61986,12690
289323,988078
108220,159037
82767,27585
54999,4141
183155,407890
137561,22373
108791,100898
179811,419709
45499,36668
215615,24970
198145,543540
267540,789708
210885,614488
280258,823766
150292,168379
282561,739405
286031,849869
113453,193893
56949,6557
2563,8583
4054,9816
188299,507256
5267,14635
267374,842356
137389,42246
1730,9746
288423,1121316
162470,26945
70451,13752
230319,586742
186305,419635
134549,98120
286857,833971
118354,245916
108041,190880
37727,9315
132660,332340
204366,44729
160271,302699
44397,9792
111255,19703
32562,21131
63131,15373
254718,645788
163771,338544
115973,280795
202017,542830
59604,15356
226574,553604
88495,47854
135456,18839
91888,63498
218715,706503
164957,355111
215805,532814
50794,7516
134565,53319
131502,214135
138212,324670
214736,571648
196931,543084
118888,20147
27827,14310
282863,1029119
174487,127144
44204,868
148058,353464
190,32646
105468,109451
225485,597156
200416,20677
100138,91186
5110,39939
205379,597089
280334,842033
115680,273271
165773,261102
187027,34295
183739,469651
109850,136797
72479,28089
215041,499338
241944,785976
35836,6957
113252,253306
3002,8672
52241,8270
225830,737802
179055,473072
1405,3179
136624,34067
70567,22051
90914,62630
163971,339405
99750,68812
49615,15077
186515,438857
168292,16382
238268,757860
281528,1001865
292141,1172675
57044,49367
117543,21861
207830,290859
193960,417812
79293,27576
142378,63276
1391,75
246850,586047
139721,278236
59026,8827
34198,1826
153544,20182
56788,6538
50944,13127
198261,554972
140699,257932
209497,565743
164709,367544
185337,435011
42197,9687
102819,119675
168806,429199
114329,276843
72672,25716
179411,426284
144348,154030
256393,760747
203278,508101
213369,480857
209321,522098
110771,193610
144294,37973
286107,649609
5479,8665
781,14553
200054,566228
227656,245881
239348,566451
44225,14191
1627,10155
73015,22897
179325,434245
130840,241855
257953,347626
280708,977487
222477,464052
50685,10758
48877,214
23,9691
92048,65760
40851,6795
277488,765172
105343,165904
110281,53168
279226,852046
189527,412094
37495,16133
105597,91745
177735,184374
205074,623195
272411,664996
135979,14613
140162,292431
222593,505026
256819,592863
183125,432139
249950,606566
217186,706860
45,577
142158,34204
166486,376866
180161,236028
4733,2779
263621,410113
134777,132316
274971,616037
161762,334304
263043,768331
157200,303858
266446,785533
132381,282631
202431,519465
220792,605116
87079,44945
57393,4170
181601,460793
61352,13291
39869,1951
208683,636698
147252,189215
27022,9812
197207,453755
273747,833417
7574,18872
193771,523773
117109,301566
33669,9779
135601,79464
101362,117263
55282,4513
287633,747188
198801,509598
161240,371738
195937,528210
64501,8880
147410,321751
260669,610253
160155,258755
252184,625169
254762,17305
35015,15907
56915,54318
93297,75674
196369,86130
66511,30508
104241,59859
56169,13483
58123,12650
150395,349176
132456,21461
2860,11001
189539,481850
258915,853088
281010,884971
223830,632666
79134,38365
109971,236737
91014,55292
192503,502422
4821,10866
245258,529106
3301,2069
212883,586461
2505,8224
78469,34544
284803,892515
89085,48289
141139,209764
65037,6936
254478,577242
260929,879540
138480,23619
199095,491625
179099,339259
160438,324668
128099,289333
1889,26610
27838,12281
231181,618416
289295,615656
265770,860852
65418,8942
199237,525183
1586,4421
225625,740985
213367,571891
205763,36592
265446,746131
42418,11400
8781,14462
4036,10873
206449,575776
189701,508747
166767,124277
174957,64202
163807,373889
212271,441829
278420,928344
285939,868985
56931,45871
118246,246860
79987,31900
7380,14442
173429,458310
3594,10560
128606,311291
200414,32022
148476,366548
279178,840098
67267,13090
44633,13222
91978,49527
38304,19082
199698,366141
90374,50837
280178,930921
119153,191489
98973,84185
95543,57800
1542,9450
142258,319076
94278,85621
112909,37737
222356,625568
177941,161285
51086,3594
61493,35854
122513,34672
143657,306947
691,40001
253960,617502
1446,784
63033,8338
271214,664332
194903,549484
114074,244772
66665,19255
78637,10192
5459,608
122890,68735
55705,2015
50954,37725
188885,500849
131252,9677
109853,242042
177607,415842
171949,290727
1713,6283
159917,376261
144524,195276
129937,241554
245078,560008
237240,642208
258637,645710
44943,11304
222649,508935
93498,91010
55901,5817
5477,1364
3477,13531
258929,567748
3555,3536
2481,8129
6008,35172
126584,121828
170407,398929
192159,535692
106983,184314
165643,340684
192981,508422
140565,114955
7172,31026
148954,357681
208006,596650
153959,342672
61729,12797
57776,59474
4867,11091
196395,504056
186631,401545
175791,450875
77866,20662
290199,665733
1609,6072
166149,347026
279976,873126
129820,264337
43936,2207
257585,807070
196175,351044
199736,16910
254394,568620
271559,286387
4270,1734
802,9294
33270,15318
172807,375183
27736,1418
127196,250124
230717,656274
135518,238615
45928,13508
27865,5889
60259,13205
838,3573
2296,9429
231851,260825
273013,612491
92335,78698
6300,10180
226644,524216
3624,8584
100275,82520
203513,521029
208295,554241
27491,27324
186749,493623
275691,743563
128520,252838
165413,421281
161940,21452
162590,95610
279542,928720
188317,474335
100336,45316
178667,343674
185433,495193
143369,352161
177483,164052
188181,408866
207690,623627
7454,7131
94833,72197
6801,11477
148248,307103
133159,196254
81537,41733
282493,619930
147750,336222
222911,726887
113573,189
3864,10643
112288,259943
195339,412862
208813,454467
282381,806368
279436,852438
285933,962558
43801,33095
83796,14556
160402,110490
204702,405177
70295,38879
56805,6575
194967,534338
258591,785457
209705,561974
113066,60316
39516,16729
291629,662745
286231,758336
80834,45745
21,8012
169760,410117
160565,316727
66385,25405
246846,811703
1735,9410
138488,53957
252458,660943
27711,10855
173283,447061
59333,10761
190765,496328
105835,146015
170241,355277
3798,2655
3785,4247
290013,950849
279458,1019939
71867,33806
112940,157849
186159,438747
280372,814757
27441,919
203847,575351
67801,15451
139620,81549
254614,834027
215711,594718
250502,790249
225988,635389
210933,656968
224272,621870
647,10684
161942,28808
47150,31032
4741,742
287737,813477
162828,374617
33340,27233
117456,241771
130490,262500
166958,409447
76173,27936
176103,274862
58490,12178
202155,480001
271467,835975
175165,415086
74426,11518
76158,25053
270256,629015
48032,10846
92920,70954
172813,363992
218649,76826
59547,25527
50851,14761
160832,64694
104920,57892
133769,21614
184165,432527
5127,10052
164935,377154
213475,580600
107306,23452
86330,31451
167018,356305
184471,338970
259077,468225
181357,51888
101527,78215
292155,958182
109687,202141
181355,42982
186177,484510
26974,18415
108647,173185
110678,214314
180041,426338
177095,456570
39768,20128
151717,345775
98963,97989
148620,354072
136564,225728
230997,702525
6263,10782
183149,444090
133780,256057
4151,10697
65882,14254
184287,462883
115703,22599
141958,57627
186999,452970
204688,466081
117368,10258
30848,9953
60303,10842
253970,56899
49265,8588
8911,14024
51084,11172
195297,486898
196113,401200
5605,29698
63222,13672
167990,408159
33896,33908
4020,2046
155366,382581
281058,814338
150995,351145
6063,10894
2772,9781
179397,441889
7827,10133
165581,415214
275549,846250
4251,9519
100244,87499
5611,9093
126599,276844
51471,15163
4734,2294
198271,504969
50011,13318
59141,13258
91929,72721
4719,12610
82765,35138
195247,427348
1449,16448
255633,850329
206899,458897
68690,14448
274249,807356
155509,333385
3581,11129
200448,537059
116207,185567
96861,82675
81711,48466
106330,137093
171953,260234
189991,407447
223996,520318
263009,624860
169900,314095
153931,148265
202711,538225
168556,435921
142618,349498
279334,614939
51080,4169
114392,264656
109596,85444
205693,500458
272649,654895
125972,34205
128736,37058
56095,11148
274409,953553
196801,543033
48319,9664
136622,25961
200330,525946
278352,829503
96411,76360
71429,20178
92804,30596
164264,376228
133383,284305
77240,41110
203112,581420
102588,128216
192847,374853
67424,21946
235411,616803
116839,270403
227482,733156
98854,10616
194388,54433
164540,411009
193287,504603
1489,24662
179647,400020
96304,85836
151765,68555
195731,475149
131237,35428
165969,419546
289835,729854
79807,9503
8369,16617
994,18203
101186,136403
108078,206408
157373,86517
285597,1049638
285867,913673
175143,432615
4450,9517
215653,460399
101763,128136
74275,8952
284411,933419
202797,569016
195485,451925
7048,11676
50162,9992
59519,12197
38,33689
201242,529962
130992,31413
4766,44321
60074,8960
204834,508664
99728,82682
224721,667935
212074,457335
201731,472796
111364,124905
149572,24426
142509,325348
117861,253331
200986,432011
173205,396398
137457,115290
277110,428707
288861,736769
56775,6637
208729,537655
200052,494407
