MovieLens_id,id,TMDB_id,title,genres,overview,score,release_date,runtime,tagline,vote_average,vote_count,popularity,cast,director,keywords,poster_path,backdrop_path
212074,1555,457335,Guns Akimbo,"['Acción', 'Comedia', 'Crimen', 'Suspense']","Miles se siente atascado en la vida: su trabajo no tiene futuro y sigue enamorado de su exnovia Nova. Un día descubre que un grupo de mafiosos llamado ""Skizm"" planea celebrar una peligrosa competición que reúne a extraños de distintos puntos de la ciudad con el propósito de comprobar cuál de ellos logra una mayor cantidad de espectadores online. Aunque al principio tiene dudas, pronto descubre que Nora ha sido secuestrada por Nix, un grupo armado que participa en el concurso, por lo que Miles decide dejar atrás sus miedos para participar en el torneo.",6.4203807097502015,2020-02-27,95,Listo para cargarse,6.435,2470,2.71,"['Daniel Radcliffe', 'Samara Weaving', 'Natasha Liu Bordizzo']",Jason Lei Howden,"['hero', 'gladiator fight', 'website', 'bad cop', 'gunfight', 'body mutilation', 'death match', 'homeless man', 'computer programmer', 'live stream', 'guns', 'rescue from fire', 'viral', 'shooting', 'death game', 'violence']",/zOut5h7VuDmzijkGKh8AzuhBrs6.jpg,/jKnZ3CavwSTsBbgSpAhQU8Z9nOy.jpg
107304,1556,20986,Gurren Lagann the Movie: Childhood's End,"['Acción', 'Comedia', 'Animación']","Simon y Kamina viven en una ciudad subterránea vigilada por el jefe de la aldea. Cuando Simon tropieza con un artefacto y los hombres bestia invaden desde la superficie, Simon y Kamina se rebelan contra ellos.",7.512557020689656,2008-09-06,112,,7.6,112,2.1943,"['Tetsuya Kakihara', 'Katsuyuki Konishi', 'Marina Inoue']",Hiroyuki Imaishi,"['mecha', 'compilation', 'drill', 'anime', 'super robot', 'based on anime']",/urbxZ7qR6mVuHu8WRbjSfWwxk5q.jpg,/xIwkG2zwJdpveLysqgSiUpMr4Vg.jpg
107306,1557,23452,Gurren Lagann: Las luces en el cielo son estrellas,"['Acción', 'Ciencia ficción', 'Animación', 'Aventura']","Tras recomponerse de un duro golpe, Simon, Yoko y la Gran Brigada Gurren se preparan para la batalla final contra las fuerzas del Rey Espiral que decidirá el futuro de la humanidad. Pero, siete años más tarde,¿será ese futuro tal y como lo habían soñado? Atrapados bajo el peso de la responsabilidad de administrar el nuevo mundo, los miembros de la Brigada de aburren. Pero todo cambia cuando la primera nave a la Luna activa el plan de exterminio humano de los Anti Espirales. Cuando toda esperanza parece perdida, la Gran Brigada Gurren vuelve a los mandos de sus robots gigantes para librar una guerra a una escala sin precedentes y abrir un nuevo camino hacia el futuro.",7.629702409142856,2009-04-25,126,,7.9,112,2.3577,"['Tetsuya Kakihara', 'Yukari Fukui', 'Marina Inoue']",Hiroyuki Imaishi,"['mecha', 'drill', 'edited from tv series', 'anime', 'super robot', 'based on anime']",/28mU2qCSqYlqnNNHsfYD4Wg3A6y.jpg,/tRv3AamyYSQgM0aDv1TdCyLmsRU.jpg
284293,1558,882569,El Pacto,"['Bélica', 'Acción', 'Suspense']","En su último período de servicio en Afganistán, el sargento John Kinley se une al intérprete local Ahmed para inspeccionar la región. Cuando su unidad sufre una emboscada, Kinley y Ahmed son los únicos supervivientes. Con los combatientes enemigos persiguiéndoles, Ahmed arriesga su propia vida para llevar a Kinley herido a través de kilómetros de terreno agotador a un lugar seguro. De vuelta en suelo estadounidense, Kinley se entera de que Ahmed y su familia no recibieron el pasaje a Estados Unidos como se prometió. Decidido a proteger a su amigo y pagar su deuda, Kinley regresa a la zona de guerra para recuperar a Ahmed y su familia antes de que las milicias locales les capturen.‎",7.72987669010989,2023-04-19,123,Un vínculo. Una promesa. Un compromiso.,7.729,2990,13.3116,"['Jake Gyllenhaal', 'Dar Salim', 'Sean Sagar']",Guy Ritchie,"['rescue', 'ambush', 'interpreter', 'afghanistan', 'afghanistan war (2001-2021)', 'war', 'exhilarated']",/nq7NbZtNfIHyL1NXPV1EiG4XQ7u.jpg,/eTvN54pd83TrSEOz6wbsXEJktCV.jpg
133780,1559,256057,Güeros,"['Drama', 'Comedia']","Ambientada en medio de las huelgas estudiantiles de 1999 en la Ciudad de México, esta historia sobre la mayoría de edad encuentra a dos hermanos aventurandosé por la ciudad en una búsqueda sentimental de un músico legendario envejecido. Filmada en blanco y negro, Güeros rebosa exuberancia juvenil.",7.41050915047619,2014-04-17,111,Ser joven y no ser revolucionario es una contradicción incluso biológica.,7.558,154,2.5632,"['Sebastián Aguirre', 'Tenoch Huerta Mejía', 'Leonardo Ortizgris']",Alonso Ruizpalacios,"['mexico city, mexico', 'strike', 'musician', 'coming of age', 'road movie', 'dramedy', '1990s', 'brother brother relationship']",/xyT8NgctwO9rqbwBTcrSMeeBqjH.jpg,/fZFEyWOC6ahwhKfw0czx3oexp9w.jpg
202359,1560,593691,HOMECOMING Una película de Beyoncé,"['Documental', 'Música']",Una perspectiva íntima y minuciosa de la superpresentación de Beyoncé en Coachella 2018 que revela el recorrido emocional entre concepto creativo y movimiento cultural.,7.955186372139303,2019-04-16,137,,8.089,341,1.1448,"['Beyoncé', 'Jay-Z', 'Kelly Rowland']",Beyoncé,"['dance performance', 'pop', 'rhythm and blues (r&b)', 'singer', 'singing', 'stage performance', 'coachella', 'dreary', 'sentimental', 'assertive', 'brisk', 'exuberant']",/nKdP4K3Bj3qnjtDCq9lTg7UOHVy.jpg,/5VUpSn9bBOFkSXKcUFJHQW9AY6e.jpg
73290,1561,28178,Siempre a tu Lado: Hachiko,"['Drama', 'Familia']","Basada en una historia real. Un profesor de universidad adopta a un perro vagabundo en una estación del tren. Tras recabar información sobre el animal, el profesor descubre que el perro iba a los andenes a diario durante semanas para esperar el regreso de su amo, pero éste había muerto en un accidente en la ciudad. El perro Hachiko, al lado de su nuevo amo a quien también le cambiará la vida cuando descubre los lazos que se pueden crear entre un animal y una persona.",8.003449816216216,2009-06-08,93,,8.0,7016,10.7276,"['Richard Gere', 'Joan Allen', 'Sarah Roemer']",Lasse Hallström,"['friendship', 'loyalty', 'pet', 'human animal relationship', 'family relationships', 'friends', 'dog', 'newspaper reporter', 'family dog', 'waiting', 'pets', 'dramatic']",/rLPMD8BOHjvvjjCX7BZQdqNWBm2.jpg,/9Eo6FPq6A4aMeOe4tTmNKwUZRvM.jpg
163645,1562,324786,Hasta el Último Hombre,"['Drama', 'Historia', 'Bélica']","Japón, 1945. Desmond Doss, un hombre contrario a la violencia, se alista en el ejército de EEUU para servir como médico de guerra en plena II Guerra Mundial. Tras luchar contra todo el estamento militar y enfrentarse a un juicio de guerra por su negativa a coger un rifle, consigue su objetivo y es enviado a servir como médico al frente japonés. A pesar de ser recibido con recelo por todo el batallón durante la salvaje toma de Okinawa, Desmond demuestra su valor salvando a 75 hombres heridos consiguiendo el respeto de los soldados...",8.188522498192729,2016-10-07,139,,8.2,14498,14.1984,"['Andrew Garfield', 'Sam Worthington', 'Vince Vaughn']",Mel Gibson,"['japan', 'hero', 'world war ii', 'abusive father', 'affectation', 'pacifism', 'bible', 'gore', 'vegetarian', 'biography', 'based on true story', 'okinawa', 'conscientious objector', 'religion', 'soldier', 'alcoholic', 'war hero', 'pacifist', 'medic', 'us military', 'battle of okinawa', 'congressional medal of honor', 'amused', 'combat medic', 'weaponless', 'seventh-day adventists']",/m3jj8IJ7uP5p4MqMzgtGW5l4ECd.jpg,/vDKRMZGFTKP9nQolzeSB1rB1w6p.jpg
115973,1563,280795,हैदर,"['Crimen', 'Drama']",,7.197929028956229,2014-10-02,150,,7.183,243,1.2021,"['Shahid Kapoor', 'Tabu', 'Kay Kay Menon']",Vishal Bhardwaj,"['death of father', 'revenge', 'kashmir conflict', 'hamlet', 'avenge']",/lOCotkHPODWdsRDMoLbSdLdVT3L.jpg,/bbd3XvJfY5MppOoYKl447HKjKXp.jpg
212016,1564,589739,Hair Love,"['Animación', 'Familia', 'Comedia']",,7.539994299259259,2019-08-14,7,,7.589,480,4.2334,['Issa Rae'],Matthew A. Cherry,"['hairstyle', 'hair', 'self love', 'father daughter relationship', 'african american', 'short film', 'black hair', 'black identity', 'black culture', 'afro']",/pm9uRa7031Z56unxNE8AqE8f2wg.jpg,/tEj0NFL0OA1h2iKzuewCUiIEqC9.jpg
52975,1565,2976,Hairspray: Suéltate el pelo,"['Comedia', 'Romance', 'Drama']","Las adolescentes Tracy Turnblad y su mejor amiga, Penny, audicionan para aparecer en el show de Corny Collins. Sólo Tracy lo logra, pero cuando Amber Von Tussle y su madre conspiran para destruir a Tracy, todo se vuelve un caos.",6.712057211525163,2007-07-19,117,,6.663,2572,4.4088,"['Nikki Blonsky', 'John Travolta', 'Michelle Pfeiffer']",Adam Shankman,"['dance', 'dreams', 'baltimore, usa', 'race politics', 'musical', 'based on play or musical', 'equality', 'school party', 'integration', 'overweight woman', 'remake', 'teen movie', 'agoraphobia', 'based on movie', 'suspicion of adultery', 'man in drag', '1960s', 'dance show', 'fat shaming']",/84PyURlG77096o1RsaZT7zntUXz.jpg,/oO55Z71apssUy4Cf0obsK2kX3oK.jpg
166958,1566,409447,Hairspray Live!,"['Romance', 'Comedia', 'Drama', 'Película de TV']",,7.340902738325992,2016-12-07,120,,7.32,164,0.9629,"['Maddie Baillio', 'Dove Cameron', 'Kristin Chenoweth']",Alex Rudzinski,"['dance', 'dreams', 'baltimore, usa', 'musical', 'racial segregation', 'equality', 'live broadcast', 'live performance', 'racism', 'historical fiction', 'race', 'broadway', '1960s', 'filmed theater']",/3T1u2DzwfDUd5iMNw4gqFWQx3P2.jpg,/8lqaouqbfPzFLRpuqaZkbtbT6hP.jpg
236057,1567,652962,Medios Hermanos,"['Comedia', 'Drama']","Una historia sobre la compleja conexión con un hermano radicado en México, que pretende ser una metáfora de la relación entre los países vecinos de América y México.",7.283032324637681,2020-12-04,96,No hay forma de huir de la familia.,7.267,217,4.804,"['José Zúñiga', 'Luis Gerardo Méndez', 'Vincent Spano']",Luke Greenfield,"['sibling relationship', 'road trip', 'buddy comedy', 'free spirited', 'brother brother relationship', 'independent film', 'long lost sibling']",/qaHcvVfMdWkBJS0zjnZfAII0nEu.jpg,/s2rvxRvXfcFQxdY4mNUN3S9V9xn.jpg
47423,1568,7859,Half Nelson,['Drama'],"Dan Dunne (Ryan Gosling), un profesor de un conflictivo instituto de Brooklyn, es adicto a las drogas. Cuando Drey, una problemática estudiante, descubre su secreto, nace entre ambos una insólita amistad.",6.681397207090719,2006-08-11,107,,6.639,921,4.0459,"['Ryan Gosling', 'Shareeka Epps', 'Anthony Mackie']",Ryan Fleck,"['prison', 'new york city', 'sports', 'date', 'ex-girlfriend', 'class', 'ghetto', 'bicycle', 'basketball', 'crack', 'teacher', 'theft', 'alcoholic', 'liberal', 'junior high school', 'drug habit', 'freebasing']",/zmK1mWz0L8zGdQmKkgOQeVmxbmS.jpg,/z6HS2Gf46zi9aGMQsTRoHEH7JNI.jpg
194004,1569,424139,Halloween,"['Terror', 'Suspense']","Jamie Lee Curtis regresa a su papel icónico como Laurie Strode, quien llega a su enfrentamiento final con Michael Myers, la figura enmascarada que la ha perseguido desde que escapó por poco de su juerga de asesinatos en la noche de Halloween de hace cuatro décadas. Esta película, la undécima película de la serie ""Halloween"", ignorará los eventos de todas las secuelas anteriores, retomando 40 años después de los eventos de la película original.",6.573108776661265,2018-10-18,105,La noche de halloween,6.566,4960,5.011,"['Jamie Lee Curtis', 'Judy Greer', 'Andi Matichak']",David Gordon Green,"['post-traumatic stress disorder (ptsd)', 'trauma', 'halloween', 'knife', 'illinois', 'sequel', 'murder', 'boogeyman', 'serial killer', 'slasher', 'murderer', 'aggressive', 'escaped killer', 'holiday horror']",/tRwuTL3KhU03MA2EkXNdRXhH49V.jpg,/hO1oTBGNxO5fBKVEuWnSpICJH7c.jpg
260669,1570,610253,Halloween Kills: La Noche Aún No Termina,"['Terror', 'Suspense']","Minutos después de que Laurie Strode, su hija Karen y su nieta Allyson dejaran al despiadado asesino Michael Myers encerrado y ardiendo en el sótano, Laurie es llevada de urgencia al hospital con heridas que ponen en peligro su vida, creyendo haber acabado por fin con quien ha convertido su vida en un infierno. Pero cuando Michael consigue liberarse de la trampa de Laurie, reinicia su ritual de baño de sangre. Mientras Laurie lucha contra su dolor y se prepara para defenderse de él, inspira a toda la población de Haddonfield a rebelarse contra su imparable monstruo. Las Strode se unen a un grupo de supervivientes de la primera masacre de Michael quienes deciden hacer justicia por su propia mano y forman una patrulla ciudadana con el objetivo de cazar a Michael de una vez por todas.",6.454925455746924,2021-10-14,105,El mal morirá esta noche.,6.429,2830,4.2258,"['Jamie Lee Curtis', 'Judy Greer', 'Andi Matichak']",David Gordon Green,"['halloween', 'sequel', 'murder', 'vigilante', 'serial killer', 'hospital', 'slasher', 'murderer', 'killer', 'house fire', 'crime spree', 'vigilantism', 'escaped killer', 'murder spree', 'vigilante justice', 'holiday horror']",/j1Jf5OCpjCDBCp4K7Nnh8JlvNUJ.jpg,/fuuZFPc8x6gQ8mLGoBp9vrmcQMT.jpg
125970,1571,27850,Viaje a Halloweentown,"['Aventura', 'Comedia', 'Familia', 'Fantasía', 'Película de TV']","Marnie y sus dos hermanas pequeñas descubren los poderes secretos de su abuela, una bruja buena que les lleva a su casa en Halloweentown. Allí, otras brujas, espíritus, vampiros y demás seres extraños llevan unas vidas completamente normales.",6.844590564365971,1998-11-10,84,,6.811,578,1.708,"['Debbie Reynolds', 'Kimberly J. Brown', 'Judith Hoag']",Duwayne Dunham,"['witch', 'flying car', 'magic', 'holiday', 'halloween', 'parallel world', 'warlock', 'frozen alive', 'cauldron', 'monsters']",/uMWFPTmdSI3jU56O5eCjxRQFjSO.jpg,/dOaF7zNAHYsSaAp8PXrUt4qfm8k.jpg
125972,1572,34205,Halloweentown II: La venganza de Kalabar,"['Aventura', 'Familia', 'Fantasía', 'Película de TV']","El joven Cal quiere vengar la muerte de su padre, el malvado mago Calabar, haciendo el mal en Halloweentown tras robar un libro de hechizo.",6.884424497777778,2001-10-12,81,,6.831,356,3.5688,"['Kimberly J. Brown', 'Judith Hoag', 'Daniel Kountz']",Mary Lambert,"['witch', 'magic', 'sequel', 'warlock', 'woman director', ""children's adventure""]",/l2l58k6sgZDWELeNh9H2vrEqob6.jpg,/AfMAcS5HmPPRtJ3d9tipXTQV2Xt.jpg
1411,1573,10549,Hamlet,['Drama'],"Cuando Hamlet, el príncipe heredero de Dinamarca, regresa a su patria, recibe la noticia de que su padre ha fallecido y de que su madre, la reina Gertrudis, se va a casar con su tío Claudio. El espectro de su padre le revela que el responsable de su muerte es Claudio. A partir de entonces, Hamlet sólo pensará en vengar la muerte de su progenitor.",7.314015959928444,1996-12-25,242,,7.34,501,5.7266,"['Kenneth Branagh', 'Derek Jacobi', 'Kate Winslet']",Kenneth Branagh,"['mother', 'denmark', 'loss of loved one', 'prince', 'based on play or musical', 'madness', 'aggressive', 'complex', 'antagonistic']",/hPS1ryG1a4BCdc9kiNUtx8i54UD.jpg,/usvYDxMETOVh67XmUYX2oS9mVJ5.jpg
60074,1574,8960,Hancock,"['Fantasía', 'Acción']","Un desaliñado superhéroe llamado Hancock protege a los ciudadanos de Los Ángeles, pero provoca grandes daños colaterales después de realizar sus actos heroicos. Eso está bien con Hancock; a él no le importa lo que la gente piense y se le puede encontrar descansando en la banca de un parque, como salvando a una damisela en apuros. pero cuando salva la vida de un ejecutivo y conoce a su hermosa esposa, descubre que también tiene sentimientos.",6.35441903206199,2008-07-01,92,,6.352,10001,6.1911,"['Will Smith', 'Charlize Theron', 'Jason Bateman']",Peter Berg,"[""love of one's life"", 'flying', 'alcohol', 'advertising expert', 'superhero', 'pokies', 'forbidden love', 'lovers', 'invulnerability', 'affection', 'alcoholism', 'los angeles, california', 'duringcreditsstinger', 'desperate']",/5QkoSqDPwSVWx51r2lBCUre7GzE.jpg,/xh0ZRdnL4pSqfW73HBf97xiNEFP.jpg
171141,1575,412202,Handsome Devil,"['Drama', 'Comedia']","Un chico solitario debe asistir a un internado en el que todos aman el rugby. Allí, formará un vínculo con un jugador estrella.",7.107806911740891,2017-02-15,95,,7.0,686,4.5375,"[""Fionn O'Shea"", 'Nicholas Galitzine', 'Andrew Scott']",John Butler,"['high school', 'boarding school', 'homophobia', 'roommates', 'male friendship', 'rugby', 'male homosexuality', 'ireland', 'lgbt', 'gay theme', 'arrogant']",/xlHOWQFgcGV4KcZKLzYBZ21gjGT.jpg,/hDrwkV8lRrgjQWm3xMBU8VSh7Nn.jpg
86190,1576,50456,Hanna,"['Acción', 'Suspense', 'Aventura']","Hanna (Ronan) ha sido educada por su padre (Bana), un ex-agente de la CIA, en un remoto lugar de Finlandia. Es una chica que reúne todas las cualidades de un buen soldado. Su padre la envía a cumplir una misión clandestina, que la lleva a Europa y al Norte de África. Durante el viaje tendrá que zafarse de agentes y matones que obedecen las órdenes de una implacable espía (Cate Blanchett).",6.600808698059072,2011-04-07,111,Adaptarse o Morir,6.588,3559,5.9241,"['Saoirse Ronan', 'Eric Bana', 'Cate Blanchett']",Joe Wright,"['assassin', 'berlin, germany', 'strong woman', 'self sacrifice', 'empowerment', 'killing', 'feminism', 'warrior woman', 'secret agent', 'coming of age', 'teenage girl', 'female protagonist', 'blunt', 'finland', 'duringcreditsstinger', 'female empowerment', 'insecure', 'cliché']",/gRvxRMtejJa9jjfDDUibUIfIJbP.jpg,/qq39KWLKBBJmOtj54grO58XyoXG.jpg
103059,1577,121873,Hannah Arendt,['Drama'],"Biografía de la filósofa judío-alemana Hannah Arendt, discípula de Heidegger, que trabajó como periodista en el juicio a Adolf Eichmann, el nazi que organizó el genocidio del pueblo judío durante la II Guerra Mundial, conocida por ""la solución final"".",6.962470530994152,2012-09-11,113,,6.901,282,1.9618,"['Barbara Sukowa', 'Axel Milberg', 'Janet McTeer']",Margarethe von Trotta,"['nazi', 'holocaust (shoah)', 'jerusalem', 'biography', 'trial', 'magazine', 'woman director', ""adolf eichmann's trial"", 'philosopher']",/gOsVg7bSWpBJ56y19b8qg10yLAh.jpg,/li3pr2ZQjmrYuX4YWAPKvU8JaWc.jpg
190089,1578,529531,Hannah Gadsby: Nanette,['Comedia'],,7.850677007492795,2018-06-19,69,,7.95,290,1.5947,['Hannah Gadsby'],Madeleine Parry,"['australia', 'sexual identity', 'comedian', 'stand-up comedy', 'art', 'anger', 'lgbt', 'woman director', 'tasmania']",/xyDapdXEqic7pkLFvvvEW5dI3or.jpg,/n26DIR4qNozRawHix7HtTSATGGL.jpg
70334,1579,18126,Hannah Montana: La película,"['Comedia', 'Drama', 'Familia', 'Música', 'Romance']","Como muchas adolescentes, Miley Stewart se la pasa entre su familia, sus amigos y la escuela, pero a diferencia de sus conocidos, ella tiene una personalidad secreta como la estrella de música llamada Hannah Montana. Cuando la creciente popularidad de Hannah amenaza con apoderarse de la vida de Miley, su papá aparece para regresarla a la realidad. De vuelta en su casa de Tennessee, Miley inicia una aventura que ni la misma Hannah Montana podría imaginar.",6.600444775746092,2009-04-10,102,,6.6,2069,3.1076,"['Miley Cyrus', 'Billy Ray Cyrus', 'Emily Osment']",Peter Chelsom,"['double life', 'countryside', 'pop star', 'musical', 'malibu', 'celebrity', 'tennessee', 'singer', 'teen movie', 'teenage girl', 'los angeles, california', 'hometown', 'based on tv series', 'teen romance']",/iA6aOMexDB2Hni3xpauAoiHLVF.jpg,/bAczza4WsWbQxjouMbwxl9Jkile.jpg
4148,1580,9740,Hannibal,"['Crimen', 'Drama', 'Suspense']","Han pasado diez años desde que Lecter, tras su entrevista con la agente del FBI Clarice Starling, escapara del hospital de máxima seguridad en el que estaba recluido. Ahora vive en Italia, pero Starling no ha podido olvidarlo: su fría voz sigue resonando en sus sueños. Mason Verger también recuerda a Lecter: fue su sexta víctima y, pese a quedar horriblemente desfigurado, logró sobrevivir. Tras heredar una fortuna, Verger decide emplearla en satisfacer sus deseos de venganza, pero pronto se da cuenta de que, para sacar a Lecter de su escondite, debe ponerle delante un cebo irresistible: Clarice Starling.",6.770456989697333,2001-02-08,131,,6.769,5031,1.5269,"['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman']",Ridley Scott,"['venice, italy', 'fbi', 'manipulation', 'sequel', 'serial killer', 'psychological thriller', 'cannibal', 'child molester', 'forensic', 'aftercreditsstinger', 'gruesome', 'disturbed', 'cannibalism', 'self-cannibalism', 'psychological horror', 'evil man', 'psychological drama', 'sinister', 'distressing', 'frightened', 'horrified', 'reading people']",/v5wAZwRqpGWmyAaaJ8BBHYuNXnj.jpg,/1eMvglbY3wpl4nl09eYLtfstV2I.jpg
185337,1581,435011,Hans Zimmer: En vivo en Praga,['Música'],"Concierto del aclamado compositor de bandas sonoras Hans Zimmer presentando su música con espectaculares efectos especiales.  El show incluye temas de: Gladiator, Interstellar, El Código Da Vinci, Piratas del Caribe, Sherlock Holmes, El Caballero Oscuro, El Rey León, Marea Roja, Inception, Rain Man y más.",7.948585010526315,2017-10-01,138,,8.541,97,1.6327,"['Hans Zimmer', 'Johnny Marr', 'Tina Guo']",Tim Van Someren,"['prague, czech republic', 'live performance']",/hHs54DFWuXJqh1XmYZVDsiiVHS8.jpg,/2gi12V5MXAlruxxzGJ753k2QdCz.jpg
263047,1582,793998,El acontecimiento,['Drama'],"Francia, 1963. Anne es una joven estudiante brillante con un futuro prometedor por delante. Pero cuando se queda embarazada, ve cómo desaparece la oportunidad de terminar sus estudios y escapar de las limitaciones de su entorno social. Ante la proximidad de sus exámenes finales y conforme va creciendo su vientre, Anne decide actuar, aunque tenga que enfrentarse a la vergüenza y al dolor, aunque tenga que arriesgarse a ir a la cárcel para hacerlo...",7.216410836363636,2021-11-04,99,,7.179,489,4.2136,"['Anamaria Vartolomei', 'Kacey Mottet Klein', 'Luàna Bajrami']",Audrey Diwan,"['france', 'pregnancy', 'woman director', 'abortion', '1960s']",/3EwqppBdI3n42tgecg01fVeDOsb.jpg,/gJUDmMfeoVopMNwWRmswWJQu4km.jpg
258915,1583,853088,Happier Than Ever: Una carta de amor para Los Ángeles,"['Música', 'Documental']","Billie Eilish interpreta las canciones de ""Happier Than Ever"" acompañada por FINNEAS, Los Angeles Children's Chorus, la Orquesta Filarmónica de Los Ángeles, dirigida por Gustavo Dudamel, y Romero Lubambo.",7.632875922580645,2021-09-03,65,,7.8,124,0.4794,"['Billie Eilish', 'Gustavo Dudamel', 'FINNEAS']",Robert Rodriguez,,/hLlc4orE4SZEDucxivDtIivEjO8.jpg,/5MrtK8lvWFaXD199ej5HuFal73W.jpg
229797,1584,520172,Feliz Novedad,"['Romance', 'Comedia']",Una mujer que planea pedirle matrimonio a su novia durante las vacaciones anuales con la familia descubre que los conservadores padres de su pareja aún desconocen la orientación sexual de su hija.,7.104372578684807,2020-11-26,102,"Estas navidades, los secretos de todos salen a la luz.",7.106,1291,3.7265,"['Kristen Stewart', 'Mackenzie Davis', 'Mary Steenburgen']",Clea DuVall,"['coming out', 'marriage proposal', 'holiday', 'romcom', 'lesbian relationship', 'in the closet', 'orphan', 'family holiday', 'lgbt', 'woman director', 'holiday season', 'pittsburgh, pennsylvania', 'christmas', 'candid', 'mayoral campaign', 'sister sister relationship', 'playful', 'lesbian', 'joyous', 'dramatic', 'sentimental', 'amused', 'familiar', 'hopeful', 'sympathetic']",/iWkm5KikTC3kRjc5rGlktSSMHlM.jpg,/jOWgFmD1H5t6nL7ChbmX8oDFUZl.jpg
2318,1585,10683,Felicidad,"['Comedia', 'Drama']","Las vidas de varios individuos se entrelazan a medida que viven sus vidas a su manera, participando en actos que la sociedad en su conjunto podría encontrar perturbadores en una búsqueda desesperada de conexión humana.",7.385544096551724,1998-10-11,134,Tú quieres. Él quiere. Ella quiere. Pero nadie quiere lo que yo quiero.,7.43,892,1.7842,"['Jane Adams', 'Philip Seymour Hoffman', 'Dylan Baker']",Todd Solondz,"['pedophilia', 'depression', 'suicide', 'secret love', 'rape', 'strike', 'sibling relationship', 'new jersey', 'therapist', 'female lover', 'dark comedy', 'satire', 'partnership', 'stalker', 'sister', 'suburbia', 'sexual harassment', 'loneliness', 'mistress', 'relationship', 'pedophile', 'parenting', 'separation', 'extramarital affair', 'family conflict', 'unhappiness', 'disturbed', 'shocking', 'obscene telephone call', 'thoughtful', 'father son relationship', 'traditional values', 'irony', 'hilarious']",/rYfUcEV88Z3gENrfYTE6i8yBkDr.jpg,/3AE92av4pGYx9NKKss7x5zEgEOS.jpg
176929,1586,440021,Feliz día de tu muerte,"['Comedia', 'Terror', 'Misterio']","Una joven estudiante universitaria (Jessica Rothe) reconstruye el día de su asesinato reviviendo tanto los detalles cotidianos como su aterrador final, hasta intentar descubrir la identidad de su asesino.",6.666288935622854,2017-10-12,96,Despierta. Vive. Muere. Repite.,6.66,6435,3.0806,"['Jessica Rothe', 'Israel Broussard', 'Ruby Modine']",Christopher Landon,"['college', 'murder', 'time loop', 'slasher', 'young adult', 'college student', 'stabbed to death', 'appreciative', 'vibrant']",/xLu1qmpTCW0qAYCZ3MylNyQ52Lv.jpg,/9XSEL3EMC2D8k4UcYBn8etgRxPg.jpg
104,1587,9614,Happy Gilmore,['Comedia'],"Happy Gilmore era un fanático jugador de hockey y ahora no tiene objetivos en su vida. Cuando su novia le abandona y a su madre la echan del piso en el que vive por no pagar el alquiler, decide dedicarse a jugar al golf en torneos profesionales con la esperanza de reunir el suficiente dinero para cambiar su situación. Resulta que Happy tiene un potentísimo swing que manda la pelota a 400 yardas de distancia. Además, debido a su alocado temperamento, comienza a causar furor entre los medios de comunicación por sus extravagantes payasadas en los campos de golf.",6.682606432736573,1996-02-16,92,,6.672,3193,6.2438,"['Adam Sandler', 'Christopher McDonald', 'Julie Bowen']",Dennis Dugan,"['sports', 'loss of loved one', 'golf', 'taxes', 'class differences', 'prize money', 'driving range', 'rich snob', 'anger issues', 'old-age home', 'boy meets girl', 'loss of home', 'grandmother grandson relationship', 'winner takes all', 'hockey player', 'child raised by grandmother', 'putting', 'joyful', 'golf tournament', 'sports comedy', 'grandma-grandson relationship', 'repossessed home']",/xkGHQdbvOm7PYNZoGUvIwSIMMcV.jpg,/As7NuiDRM4EO7LlJn2u8JWWsABp.jpg
228007,1588,721656,"¡Feliz Halloween, Scooby Doo!","['Familia', 'Animación', 'Misterio', 'Comedia', 'Terror']","Con toda clase de monstruos falsos y montones de caramelos por doquier, Halloween es un paraíso para los amantes de la comida. Este año, sin embargo, su fiesta por excelencia se transforma en una pesadilla a causa de un huerto de calabazas que ha sido infectado por un extraño flujo tóxico, generando un ejército imparable de «jack-o-lanterns» que arrasan todo lo que encuentran a su paso. Sólo Scooby-Doo y su grupo de amigos podrán resolver este misterioso caso y salvar Caleta Crystal.",7.673737610355987,2020-10-06,77,,7.8,248,3.0608,"['Frank Welker', 'Grey DeLisle', 'Matthew Lillard']",Maxwell Atoms,"['friendship', 'halloween', 'talking dog', 'friends', 'family']",/vDKCG4Qt8Tm0ot5zOVSVwZRR3Yc.jpg,/5gTQmnGYKxDfmUWJ9GUWqrszRxN.jpg
7486,1589,18329,Happy together,"['Drama', 'Romance']","Lai y su novio, Ho, llegan a Argentina desde Hong Kong en busca de una vida mejor. Su relación altamente contenciosa se vuelve abusiva y resulta en numerosas rupturas y reconciliaciones. Cuando Lai se hace amigo de otro hombre, Chang, ve la inutilidad de continuar con el promiscuo Ho. Chang, sin embargo, está en su propio viaje personal y, en última instancia, tanto Lai como Ho se encuentran lejos de casa y desesperadamente solos.",7.535988666167291,1997-05-30,96,Las personas solitarias son todas iguales.,7.6,770,3.6276,"['Leslie Cheung', 'Tony Leung Chiu-wai', 'Chang Chen']",Wong Kar-Wai,"['relationship problems', 'male homosexuality', 'argentina', 'lgbt', 'falling out of love', 'toxic relationship', 'gay theme', ""boys' love (bl)""]",/9OYXLgM5C9wZbbVgIMDlQu2rC9N.jpg,/2Xkd3WeAx11cHxb4Lr3wnSNDWcd.jpg
